"Muni_ID","ID","Muni","X2009"
408,"1180408","Mogadouro",0.2137
1706,"1181706","Montalegre",0.0298
1707,"1181707","Murça",0.0052
1712,"1181712","Valpaços",0.0653
1713,"1181713","Vila Pouca de Aguiar",0.1078
411,"1180411","Vimioso",0.1543
412,"1180412","Vinhais",0.0099
101,"1610101","Águeda",0.2128
102,"1610102","Albergaria-a-Velha",0.5368
103,"1610103","Anadia",0.1123
105,"1610105","Aveiro",0.2135
108,"1610108","Estarreja",0.7746
110,"1610110","Ílhavo",0.238
111,"1610111","Mealhada",0.1315
112,"1610112","Murtosa",0.7397
114,"1610114","Oliveira do Bairro",0.2074
115,"1610115","Ovar",0.7986
117,"1610117","Sever do Vouga",0.1245
118,"1610118","Vagos",0.4475
602,"1620602","Cantanhede",0.4275
603,"1620603","Coimbra",0.03
604,"1620604","Condeixa-a-Nova",0.0613
605,"1620605","Figueira da Foz",0.1218
608,"1620608","Mira",0.4946
610,"1620610","Montemor-o-Velho",0.1748
613,"1620613","Penacova",0.0863
615,"1620615","Soure",0.0245
1004,"1631004","Batalha",0.0102
1009,"1631009","Leiria",0.225
1010,"1631010","Marinha Grande",0.0441
1015,"1631015","Pombal",0.0928
1016,"1631016","Porto de Mós",0
1002,"1641002","Alvaiázere",0.0833
1003,"1641003","Ansião",0.0185
601,"1640601","Arganil",0.0397
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",0
606,"1640606","Góis",0.2356
607,"1640607","Lousã",0
609,"1640609","Miranda do Corvo",0.0287
611,"1640611","Oliveira do Hospital",0.2374
612,"1640612","Pampilhosa da Serra",0.1829
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",0.1166
616,"1640616","Tábua",0.1468
617,"1640617","Vila Nova de Poiares",0
901,"1650901","Aguiar da Beira",0.2005
1802,"1651802","Carregal do Sal",0.0374
1803,"1651803","Castro Daire",0.0682
1806,"1651806","Mangualde",0.1859
1808,"1651808","Mortágua",0.0358
1809,"1651809","Nelas",0.149
1810,"1651810","Oliveira de Frades",0.1117
1811,"1651811","Penalva do Castelo",0.0709
1814,"1651814","Santa Comba Dão",0.1041
1816,"1651816","São Pedro do Sul",0.117
1817,"1651817","Sátão",0.0666
1821,"1651821","Tondela",0.1259
1822,"1651822","Vila Nova de Paiva",0.1121
1823,"1651823","Viseu",0.0551
1824,"1651824","Vouzela",0.0967
1413,"1661413","Mação",0.1021
506,"1660506","Oleiros",0.1168
508,"1660508","Proença-a-Nova",0.1085
509,"1660509","Sertã",0.0541
510,"1660510","Vila de Rei",0.0977
905,"1670905","Fornos de Algodres",0.3095
906,"1670906","Gouveia",0.1731
912,"1670912","Seia",0.2893
902,"1680902","Almeida",0.2336
903,"1680903","Celorico da Beira",0.1655
904,"1680904","Figueira de Castelo Rodrigo",0.0356
907,"1680907","Guarda",0.0922
908,"1680908","Manteigas",0.8036
909,"1680909","Mêda",0.1016
910,"1680910","Pinhel",0.1368
911,"1680911","Sabugal",0.0842
913,"1680913","Trancoso",0.3283
502,"1690502","Castelo Branco",0.3386
505,"1690505","Idanha-a-Nova",0.1878
507,"1690507","Penamacor",0.2129
511,"1690511","Vila Velha de Ródão",0.3352
501,"16A0501","Belmonte",0.1397
503,"16A0503","Covilhã",0.1673
504,"16A0504","Fundão",0.2205
1001,"16B1001","Alcobaça",0.0253
1101,"16B1101","Alenquer",0.0031
1102,"16B1102","Arruda dos Vinhos",0
1005,"16B1005","Bombarral",0
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",0
1108,"16B1108","Lourinhã",0
1011,"16B1011","Nazaré",0.1025
1012,"16B1012","Óbidos",0.0014
1014,"16B1014","Peniche",7e-04
1112,"16B1112","Sobral de Monte Agraço",0.0386
1113,"16B1113","Torres Vedras",0.0117
1401,"16C1401","Abrantes",0.0064
1402,"16C1402","Alcanena",0.008
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0.0045
1421,"16C1421","Ourém",0.1362
1417,"16C1417","Sardoal",0.0213
1418,"16C1418","Tomar",0.0515
1419,"16C1419","Torres Novas",0.0011
1420,"16C1420","Vila Nova da Barquinha",0.0298
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",9e-04
1109,"1711109","Mafra",0.0048
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0.0121
1114,"1711114","Vila Franca de Xira",0.0691
1502,"1721502","Alcochete",0.0202
1503,"1721503","Almada",0.0042
1504,"1721504","Barreiro",0.0246
1506,"1721506","Moita",0.3054
1507,"1721507","Montijo",0.0327
1508,"1721508","Palmela",0.067
1510,"1721510","Seixal",0.02
1511,"1721511","Sesimbra",0.0129
1512,"1721512","Setúbal",0.0118
1501,"1811501","Alcácer do Sal",0.0141
1505,"1811505","Grândola",0.0699
211,"1810211","Odemira",0.0968
1509,"1811509","Santiago do Cacém",0.0057
1513,"1811513","Sines",0.0676
1201,"1821201","Alter do Chão",0.0207
1202,"1821202","Arronches",0
1203,"1821203","Avis",0.0561
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0.0124
1206,"1821206","Crato",0.0764
1207,"1821207","Elvas",0.0359
1208,"1821208","Fronteira",0.0423
1209,"1821209","Gavião",0.0123
1210,"1821210","Marvão",0.0352
1211,"1821211","Monforte",0.0182
707,"1820707","Mora",0.0134
1212,"1821212","Nisa",0.3116
1213,"1821213","Ponte de Sor",0.0136
1214,"1821214","Portalegre",0.057
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",0.0521
703,"1830703","Borba",0
704,"1830704","Estremoz",0.0234
705,"1830705","Évora",0.0327
706,"1830706","Montemor-o-Novo",0.1724
708,"1830708","Mourão",0
709,"1830709","Portel",0.0571
710,"1830710","Redondo",0.0102
711,"1830711","Reguengos de Monsaraz",0
1215,"1831215","Sousel",0.0338
712,"1830712","Vendas Novas",0.0212
713,"1830713","Viana do Alentejo",0.0461
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0.0183
202,"1840202","Almodôvar",0.0034
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",0.0202
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0.1741
213,"1840213","Serpa",0.0012
214,"1840214","Vidigueira",0.0053
1403,"1851403","Almeirim",0.007
1404,"1851404","Alpiarça",0
1103,"1851103","Azambuja",0.005
1405,"1851405","Benavente",0.0965
1406,"1851406","Cartaxo",0.0026
1407,"1851407","Chamusca",0.0435
1409,"1851409","Coruche",0.0454
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",0.0316
1415,"1851415","Salvaterra de Magos",0.0182
1416,"1851416","Santarém",0.0167
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0.02
803,"1500803","Aljezur",0.0778
804,"1500804","Castro Marim",0.007
805,"1500805","Faro",0
806,"1500806","Lagoa",0.0016
807,"1500807","Lagos",0.009
808,"1500808","Loulé",8e-04
809,"1500809","Monchique",0.0244
810,"1500810","Olhão",9e-04
811,"1500811","Portimão",0.0054
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.0023
814,"1500814","Tavira",0.0018
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
