"Muni_ID","ID","Muni","X2009"
1201,"1821201","Alter do Chão",0.0507
1202,"1821202","Arronches",0.0673
1203,"1821203","Avis",0.0572
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0.0062
1206,"1821206","Crato",0.139
1207,"1821207","Elvas",0.0201
1208,"1821208","Fronteira",0.0042
1209,"1821209","Gavião",0.0309
1210,"1821210","Marvão",0.0438
1211,"1821211","Monforte",0.0726
707,"1820707","Mora",0.0899
1212,"1821212","Nisa",0.0151
1213,"1821213","Ponte de Sor",0.0484
1214,"1821214","Portalegre",0.0397
701,"1830701","Alandroal",0.0476
702,"1830702","Arraiolos",0.0201
703,"1830703","Borba",0.0035
704,"1830704","Estremoz",0.0037
705,"1830705","Évora",0.0294
706,"1830706","Montemor-o-Novo",0.0583
708,"1830708","Mourão",0.03
709,"1830709","Portel",0.1082
710,"1830710","Redondo",0.0051
711,"1830711","Reguengos de Monsaraz",0.0026
1215,"1831215","Sousel",0.0136
712,"1830712","Vendas Novas",0.0285
713,"1830713","Viana do Alentejo",0.1233
714,"1830714","Vila Viçosa",0.1042
201,"1840201","Aljustrel",0.0096
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0.101
204,"1840204","Barrancos",0.4444
205,"1840205","Beja",7e-04
206,"1840206","Castro Verde",0.0317
207,"1840207","Cuba",4e-04
208,"1840208","Ferreira do Alentejo",0.0124
209,"1840209","Mértola",0.1234
210,"1840210","Moura",0.0032
212,"1840212","Ourique",0
213,"1840213","Serpa",0.0058
214,"1840214","Vidigueira",0.0045
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",0.0184
1103,"1851103","Azambuja",0
1405,"1851405","Benavente",0.024
1406,"1851406","Cartaxo",0
1407,"1851407","Chamusca",0.0157
1409,"1851409","Coruche",0.0125
1412,"1851412","Golegã",0.0013
1414,"1851414","Rio Maior",0.075
1415,"1851415","Salvaterra de Magos",4e-04
1416,"1851416","Santarém",0.043
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",0
804,"1500804","Castro Marim",0
805,"1500805","Faro",6e-04
806,"1500806","Lagoa",0
807,"1500807","Lagos",0.0185
808,"1500808","Loulé",0
809,"1500809","Monchique",0.0025
810,"1500810","Olhão",0
811,"1500811","Portimão",0.0091
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.0012
814,"1500814","Tavira",4e-04
815,"1500815","Vila do Bispo",0.2203
816,"1500816","Vila Real de Santo António",0.0246
