"Muni_ID","ID","Muni","1989","1999","2009"
115,"1610115","Ovar","1","2","0"
117,"1610117","Sever do Vouga","1","1","1"
118,"1610118","Vagos","8","1","1"
602,"1620602","Cantanhede","18","13","6"
603,"1620603","Coimbra","33","24","12"
604,"1620604","Condeixa-a-Nova","11","4","1"
605,"1620605","Figueira da Foz","41","8","3"
608,"1620608","Mira","28","6","2"
610,"1620610","Montemor-o-Velho","7","3","2"
613,"1620613","Penacova","1","1","1"
615,"1620615","Soure","32","17","7"
1004,"1631004","Batalha","56","57","32"
1009,"1631009","Leiria","150","114","83"
1010,"1631010","Marinha Grande","7","2","3"
1015,"1631015","Pombal","27","15","3"
1016,"1631016","Porto de Mós","80","81","88"
1002,"1641002","Alvaiázere","2","3","1"
1003,"1641003","Ansião","1","0","0"
601,"1640601","Arganil","7","3","1"
1007,"1641007","Castanheira de Pêra","0","0","1"
1008,"1641008","Figueiró dos Vinhos","2","1","1"
606,"1640606","Góis","1","1","0"
607,"1640607","Lousã","6","5","4"
609,"1640609","Miranda do Corvo","6","4","3"
611,"1640611","Oliveira do Hospital","3","4","2"
612,"1640612","Pampilhosa da Serra","4","2","1"
1013,"1641013","Pedrógão Grande","4","2","1"
614,"1640614","Penela","2","2","1"
616,"1640616","Tábua","3","2","8"
617,"1640617","Vila Nova de Poiares","3","2","1"
901,"1650901","Aguiar da Beira","0","0","0"
1802,"1651802","Carregal do Sal","2","1","1"
1803,"1651803","Castro Daire","0","0","2"
1806,"1651806","Mangualde","21","9","13"
1808,"1651808","Mortágua","0","1","0"
1809,"1651809","Nelas","6","3","0"
1810,"1651810","Oliveira de Frades","0","1","1"
1811,"1651811","Penalva do Castelo","2","3","1"
1814,"1651814","Santa Comba Dão","3","1","1"
1816,"1651816","São Pedro do Sul","0","1","1"
1817,"1651817","Sátão","8","2","3"
1821,"1651821","Tondela","12","8","5"
1822,"1651822","Vila Nova de Paiva","0","0","0"
1823,"1651823","Viseu","16","14","6"
1824,"1651824","Vouzela","0","0","3"
1413,"1661413","Mação","2","4","2"
506,"1660506","Oleiros","0","0","1"
508,"1660508","Proença-a-Nova","10","3","2"
509,"1660509","Sertã","3","4","1"
510,"1660510","Vila de Rei","1","0","1"
905,"1670905","Fornos de Algodres","1","2","3"
906,"1670906","Gouveia","9","7","12"
912,"1670912","Seia","10","5","9"
902,"1680902","Almeida","3","1","2"
903,"1680903","Celorico da Beira","5","1","6"
904,"1680904","Figueira de Castelo Rodrigo","7","2","4"
907,"1680907","Guarda","40","30","26"
908,"1680908","Manteigas","0","0","0"
909,"1680909","Mêda","46","14","5"
910,"1680910","Pinhel","7","6","9"
911,"1680911","Sabugal","18","15","19"
913,"1680913","Trancoso","6","9","10"
502,"1690502","Castelo Branco","69","26","10"
505,"1690505","Idanha-a-Nova","20","23","9"
507,"1690507","Penamacor","7","6","3"
511,"1690511","Vila Velha de Ródão","4","8","3"
501,"16A0501","Belmonte","36","20","23"
503,"16A0503","Covilhã","58","23","107"
504,"16A0504","Fundão","105","122","75"
1001,"16B1001","Alcobaça","1106","931","845"
1101,"16B1101","Alenquer","187","129","86"
1102,"16B1102","Arruda dos Vinhos","138","60","31"
1005,"16B1005","Bombarral","1890","1934","1936"
1104,"16B1104","Cadaval","1359","2073","2261"
1006,"16B1006","Caldas da Rainha","1094","1137","1104"
1108,"16B1108","Lourinhã","1047","847","461"
1011,"16B1011","Nazaré","119","71","68"
1012,"16B1012","Óbidos","1190","715","669"
1014,"16B1014","Peniche","76","46","33"
1112,"16B1112","Sobral de Monte Agraço","52","5","9"
1113,"16B1113","Torres Vedras","872","1145","955"
1401,"16C1401","Abrantes","61","9","6"
1402,"16C1402","Alcanena","9","3","2"
1408,"16C1408","Constância","5","0","0"
1410,"16C1410","Entroncamento","7","2","0"
1411,"16C1411","Ferreira do Zêzere","22","14","30"
1421,"16C1421","Ourém","42","23","12"
1417,"16C1417","Sardoal","4","5","3"
1418,"16C1418","Tomar","79","10","13"
1419,"16C1419","Torres Novas","31","18","4"
1420,"16C1420","Vila Nova da Barquinha","13","1","0"
1115,"1711115","Amadora","0","0","0"
1105,"1711105","Cascais","1","0","0"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","25","5","4"
1109,"1711109","Mafra","1022","643","592"
1116,"1711116","Odivelas","0","1","0"
1110,"1711110","Oeiras","1","0","0"
1111,"1711111","Sintra","109","61","21"
1114,"1711114","Vila Franca de Xira","249","70","13"
1502,"1721502","Alcochete","2","0","0"
1503,"1721503","Almada","4","1","1"
1504,"1721504","Barreiro","4","1","0"
1506,"1721506","Moita","6","3","1"
1507,"1721507","Montijo","20","15","11"
1508,"1721508","Palmela","95","21","21"
1510,"1721510","Seixal","10","2","1"
1511,"1721511","Sesimbra","22","14","7"
1512,"1721512","Setúbal","35","11","4"
1501,"1811501","Alcácer do Sal","1","0","0"
1505,"1811505","Grândola","16","3","2"
211,"1810211","Odemira","13","6","3"
1509,"1811509","Santiago do Cacém","19","10","5"
1513,"1811513","Sines","4","2","2"
1201,"1821201","Alter do Chão","1","1","0"
1202,"1821202","Arronches","0","1","1"
1203,"1821203","Avis","27","0","0"
1204,"1821204","Campo Maior","5","0","0"
1205,"1821205","Castelo de Vide","13","2","0"
1206,"1821206","Crato","3","0","1"
1207,"1821207","Elvas","30","2","9"
1208,"1821208","Fronteira","0","0","0"
1209,"1821209","Gavião","11","4","2"
1210,"1821210","Marvão","0","0","1"
1211,"1821211","Monforte","0","0","0"
707,"1820707","Mora","8","18","1"
1212,"1821212","Nisa","9","7","4"
1213,"1821213","Ponte de Sor","21","9","22"
1214,"1821214","Portalegre","35","10","4"
701,"1830701","Alandroal","6","14","20"
702,"1830702","Arraiolos","21","1","0"
703,"1830703","Borba","6","2","0"
704,"1830704","Estremoz","6","3","0"
705,"1830705","Évora","51","5","3"
706,"1830706","Montemor-o-Novo","6","5","2"
708,"1830708","Mourão","9","0","0"
709,"1830709","Portel","0","6","10"
710,"1830710","Redondo","2","2","0"
711,"1830711","Reguengos de Monsaraz","0","3","2"
1215,"1831215","Sousel","0","0","0"
712,"1830712","Vendas Novas","12","7","2"
713,"1830713","Viana do Alentejo","1","1","0"
714,"1830714","Vila Viçosa","7","0","0"
201,"1840201","Aljustrel","1","0","0"
202,"1840202","Almodôvar","0","0","1"
203,"1840203","Alvito","5","0","0"
204,"1840204","Barrancos","0","0","0"
205,"1840205","Beja","0","1","2"
206,"1840206","Castro Verde","1","0","1"
207,"1840207","Cuba","0","0","0"
208,"1840208","Ferreira do Alentejo","0","66","90"
209,"1840209","Mértola","0","5","0"
210,"1840210","Moura","6","3","0"
212,"1840212","Ourique","0","2","0"
213,"1840213","Serpa","4","11","0"
214,"1840214","Vidigueira","0","0","0"
1403,"1851403","Almeirim","44","3","0"
1404,"1851404","Alpiarça","11","0","1"
1103,"1851103","Azambuja","158","105","49"
1405,"1851405","Benavente","9","4","1"
1406,"1851406","Cartaxo","87","28","13"
1407,"1851407","Chamusca","25","1","0"
1409,"1851409","Coruche","15","7","4"
1412,"1851412","Golegã","4","0","0"
1414,"1851414","Rio Maior","102","38","107"
1415,"1851415","Salvaterra de Magos","20","4","1"
1416,"1851416","Santarém","86","37","26"
801,"1500801","Albufeira","5","2","1"
802,"1500802","Alcoutim","0","1","1"
803,"1500803","Aljezur","4","4","1"
804,"1500804","Castro Marim","28","14","1"
805,"1500805","Faro","3","1","1"
806,"1500806","Lagoa","10","3","0"
807,"1500807","Lagos","13","13","2"
808,"1500808","Loulé","12","19","3"
809,"1500809","Monchique","9","2","1"
810,"1500810","Olhão","27","13","2"
811,"1500811","Portimão","41","5","1"
812,"1500812","São Brás de Alportel","3","0","0"
813,"1500813","Silves","51","6","1"
814,"1500814","Tavira","39","8","8"
815,"1500815","Vila do Bispo","1","1","0"
816,"1500816","Vila Real de Santo António","10","5","0"
