"Muni_ID","ID","Muni","1989","1999","2009"
113,"1160113","Oliveira de Azeméis","15","9","6"
109,"1160109","Santa Maria da Feira","10","2","1"
116,"1160116","São João da Madeira","1","0","0"
119,"1160119","Vale de Cambra","4","2","1"
1701,"1171701","Alijó","67","57","25"
1801,"1171801","Armamar","1091","1304","1364"
403,"1170403","Carrazeda de Ansiães","385","466","407"
404,"1170404","Freixo de Espada à Cinta","24","17","9"
1805,"1171805","Lamego","625","641","416"
1704,"1171704","Mesão Frio","2","1","5"
1807,"1171807","Moimenta da Beira","585","792","704"
1812,"1171812","Penedono","132","124","50"
1708,"1171708","Peso da Régua","8","5","3"
1710,"1171710","Sabrosa","10","50","37"
1711,"1171711","Santa Marta de Penaguião","1","3","2"
1815,"1171815","São João da Pesqueira","56","130","115"
1818,"1171818","Sernancelhe","206","201","242"
1819,"1171819","Tabuaço","77","69","59"
1820,"1171820","Tarouca","293","401","329"
409,"1170409","Torre de Moncorvo","63","50","23"
410,"1170410","Vila Flor","137","88","61"
914,"1170914","Vila Nova de Foz Côa","8","16","5"
1714,"1171714","Vila Real","135","80","55"
401,"1180401","Alfândega da Fé","25","23","21"
1702,"1181702","Boticas","4","3","5"
402,"1180402","Bragança","328","166","135"
1703,"1181703","Chaves","77","97","49"
405,"1180405","Macedo de Cavaleiros","103","111","48"
406,"1180406","Miranda do Douro","81","98","72"
407,"1180407","Mirandela","93","65","34"
408,"1180408","Mogadouro","80","85","95"
1706,"1181706","Montalegre","1","7","6"
1707,"1181707","Murça","58","67","25"
1712,"1181712","Valpaços","169","218","103"
1713,"1181713","Vila Pouca de Aguiar","25","13","8"
411,"1180411","Vimioso","91","94","75"
412,"1180412","Vinhais","60","115","56"
101,"1610101","Águeda","50","27","9"
102,"1610102","Albergaria-a-Velha","6","3","1"
103,"1610103","Anadia","42","15","5"
105,"1610105","Aveiro","5","2","1"
108,"1610108","Estarreja","4","1","0"
110,"1610110","Ílhavo","1","0","0"
111,"1610111","Mealhada","28","15","4"
112,"1610112","Murtosa","0","0","0"
114,"1610114","Oliveira do Bairro","12","5","2"
115,"1610115","Ovar","2","3","0"
117,"1610117","Sever do Vouga","5","1","1"
118,"1610118","Vagos","14","3","1"
602,"1620602","Cantanhede","44","25","11"
603,"1620603","Coimbra","62","36","14"
604,"1620604","Condeixa-a-Nova","21","9","2"
605,"1620605","Figueira da Foz","59","15","5"
608,"1620608","Mira","38","11","3"
610,"1620610","Montemor-o-Velho","15","5","4"
613,"1620613","Penacova","5","6","4"
615,"1620615","Soure","97","76","18"
1004,"1631004","Batalha","217","205","82"
1009,"1631009","Leiria","565","451","160"
1010,"1631010","Marinha Grande","24","11","4"
1015,"1631015","Pombal","104","56","9"
1016,"1631016","Porto de Mós","529","438","201"
1002,"1641002","Alvaiázere","11","8","9"
1003,"1641003","Ansião","11","6","2"
601,"1640601","Arganil","26","20","9"
1007,"1641007","Castanheira de Pêra","0","0","2"
1008,"1641008","Figueiró dos Vinhos","21","7","4"
606,"1640606","Góis","5","3","0"
607,"1640607","Lousã","5","2","2"
609,"1640609","Miranda do Corvo","19","27","10"
611,"1640611","Oliveira do Hospital","49","16","25"
612,"1640612","Pampilhosa da Serra","7","3","3"
1013,"1641013","Pedrógão Grande","23","5","1"
614,"1640614","Penela","15","6","2"
616,"1640616","Tábua","25","15","4"
617,"1640617","Vila Nova de Poiares","12","4","2"
901,"1650901","Aguiar da Beira","54","154","155"
1802,"1651802","Carregal do Sal","29","31","13"
1803,"1651803","Castro Daire","14","10","12"
1806,"1651806","Mangualde","118","92","58"
1808,"1651808","Mortágua","2","2","1"
1809,"1651809","Nelas","67","32","9"
1810,"1651810","Oliveira de Frades","5","2","1"
1811,"1651811","Penalva do Castelo","99","147","88"
1814,"1651814","Santa Comba Dão","44","27","4"
1816,"1651816","São Pedro do Sul","98","84","32"
1817,"1651817","Sátão","29","66","11"
1821,"1651821","Tondela","88","46","26"
1822,"1651822","Vila Nova de Paiva","11","11","1"
1823,"1651823","Viseu","280","294","163"
1824,"1651824","Vouzela","60","120","61"
1413,"1661413","Mação","24","18","4"
506,"1660506","Oleiros","19","13","9"
508,"1660508","Proença-a-Nova","70","15","9"
509,"1660509","Sertã","127","34","14"
510,"1660510","Vila de Rei","11","5","7"
905,"1670905","Fornos de Algodres","27","26","21"
906,"1670906","Gouveia","108","85","88"
912,"1670912","Seia","92","117","87"
902,"1680902","Almeida","47","5","8"
903,"1680903","Celorico da Beira","89","77","38"
904,"1680904","Figueira de Castelo Rodrigo","111","35","9"
907,"1680907","Guarda","492","270","145"
908,"1680908","Manteigas","37","29","3"
909,"1680909","Mêda","1200","120","48"
910,"1680910","Pinhel","639","415","158"
911,"1680911","Sabugal","123","56","30"
913,"1680913","Trancoso","164","208","116"
502,"1690502","Castelo Branco","169","80","26"
505,"1690505","Idanha-a-Nova","33","26","10"
507,"1690507","Penamacor","55","24","7"
511,"1690511","Vila Velha de Ródão","12","17","5"
501,"16A0501","Belmonte","448","211","131"
503,"16A0503","Covilhã","324","280","164"
504,"16A0504","Fundão","424","409","183"
1001,"16B1001","Alcobaça","2993","2397","1506"
1101,"16B1101","Alenquer","147","59","44"
1102,"16B1102","Arruda dos Vinhos","27","12","13"
1005,"16B1005","Bombarral","1068","588","369"
1104,"16B1104","Cadaval","487","367","204"
1006,"16B1006","Caldas da Rainha","2027","1774","953"
1108,"16B1108","Lourinhã","463","244","75"
1011,"16B1011","Nazaré","137","95","74"
1012,"16B1012","Óbidos","1868","890","491"
1014,"16B1014","Peniche","64","44","14"
1112,"16B1112","Sobral de Monte Agraço","28","6","8"
1113,"16B1113","Torres Vedras","426","303","111"
1401,"16C1401","Abrantes","71","42","11"
1402,"16C1402","Alcanena","14","10","1"
1408,"16C1408","Constância","2","1","0"
1410,"16C1410","Entroncamento","6","5","1"
1411,"16C1411","Ferreira do Zêzere","197","184","50"
1421,"16C1421","Ourém","110","91","17"
1417,"16C1417","Sardoal","16","7","7"
1418,"16C1418","Tomar","89","18","15"
1419,"16C1419","Torres Novas","31","11","2"
1420,"16C1420","Vila Nova da Barquinha","16","1","0"
1115,"1711115","Amadora","0","0","0"
1105,"1711105","Cascais","0","5","0"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","21","6","3"
1109,"1711109","Mafra","210","91","46"
1116,"1711116","Odivelas","0","1","1"
1110,"1711110","Oeiras","1","0","1"
1111,"1711111","Sintra","80","75","46"
1114,"1711114","Vila Franca de Xira","127","19","12"
1502,"1721502","Alcochete","1","0","0"
1503,"1721503","Almada","1","2","1"
1504,"1721504","Barreiro","6","1","0"
1506,"1721506","Moita","11","2","1"
1507,"1721507","Montijo","26","25","8"
1508,"1721508","Palmela","295","94","70"
1510,"1721510","Seixal","6","2","1"
1511,"1721511","Sesimbra","26","24","16"
1512,"1721512","Setúbal","36","10","10"
1501,"1811501","Alcácer do Sal","2","1","1"
1505,"1811505","Grândola","3","5","2"
211,"1810211","Odemira","33","14","5"
1509,"1811509","Santiago do Cacém","18","25","6"
1513,"1811513","Sines","3","2","2"
1201,"1821201","Alter do Chão","1","1","0"
1202,"1821202","Arronches","0","0","0"
1203,"1821203","Avis","28","0","0"
1204,"1821204","Campo Maior","1","0","0"
1205,"1821205","Castelo de Vide","17","5","2"
1206,"1821206","Crato","3","1","1"
1207,"1821207","Elvas","50","0","17"
1208,"1821208","Fronteira","0","0","0"
1209,"1821209","Gavião","30","9","3"
1210,"1821210","Marvão","10","3","2"
1211,"1821211","Monforte","0","0","0"
707,"1820707","Mora","4","0","1"
1212,"1821212","Nisa","20","5","2"
1213,"1821213","Ponte de Sor","110","14","5"
1214,"1821214","Portalegre","77","41","35"
701,"1830701","Alandroal","268","260","191"
702,"1830702","Arraiolos","0","1","0"
703,"1830703","Borba","2","2","0"
704,"1830704","Estremoz","5","2","0"
705,"1830705","Évora","47","4","1"
706,"1830706","Montemor-o-Novo","38","5","2"
708,"1830708","Mourão","0","0","0"
709,"1830709","Portel","0","1","0"
710,"1830710","Redondo","2","1","0"
711,"1830711","Reguengos de Monsaraz","0","0","0"
1215,"1831215","Sousel","1","0","1"
712,"1830712","Vendas Novas","24","6","4"
713,"1830713","Viana do Alentejo","1","0","0"
714,"1830714","Vila Viçosa","2","0","0"
201,"1840201","Aljustrel","0","0","0"
202,"1840202","Almodôvar","0","0","4"
203,"1840203","Alvito","0","0","1"
204,"1840204","Barrancos","0","0","0"
205,"1840205","Beja","0","0","1"
206,"1840206","Castro Verde","0","0","1"
207,"1840207","Cuba","0","7","0"
208,"1840208","Ferreira do Alentejo","0","0","10"
209,"1840209","Mértola","0","0","1"
210,"1840210","Moura","0","0","0"
212,"1840212","Ourique","0","0","0"
213,"1840213","Serpa","2","0","0"
214,"1840214","Vidigueira","0","0","0"
1403,"1851403","Almeirim","15","1","1"
1404,"1851404","Alpiarça","12","0","2"
1103,"1851103","Azambuja","100","63","20"
1405,"1851405","Benavente","15","8","6"
1406,"1851406","Cartaxo","78","50","4"
1407,"1851407","Chamusca","25","4","0"
1409,"1851409","Coruche","28","12","8"
1412,"1851412","Golegã","5","0","0"
1414,"1851414","Rio Maior","127","82","23"
1415,"1851415","Salvaterra de Magos","31","6","6"
1416,"1851416","Santarém","108","39","22"
801,"1500801","Albufeira","0","0","0"
802,"1500802","Alcoutim","0","0","0"
803,"1500803","Aljezur","2","1","1"
804,"1500804","Castro Marim","0","0","0"
805,"1500805","Faro","0","1","1"
806,"1500806","Lagoa","0","1","0"
807,"1500807","Lagos","1","2","1"
808,"1500808","Loulé","2","5","1"
809,"1500809","Monchique","23","11","4"
810,"1500810","Olhão","1","0","0"
811,"1500811","Portimão","6","2","1"
812,"1500812","São Brás de Alportel","0","0","0"
813,"1500813","Silves","1","1","0"
814,"1500814","Tavira","1","1","2"
815,"1500815","Vila do Bispo","0","0","0"
816,"1500816","Vila Real de Santo António","0","0","0"
