"Muni_ID","ID","Muni","X2009"
210,"1840210","Moura",0
212,"1840212","Ourique",3.9
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",118.8
1404,"1851404","Alpiarça",181.3
1103,"1851103","Azambuja",4.4
1405,"1851405","Benavente",0.9
1406,"1851406","Cartaxo",29.4
1407,"1851407","Chamusca",175.4
1409,"1851409","Coruche",118.3
1412,"1851412","Golegã",466.5
1414,"1851414","Rio Maior",53.4
1415,"1851415","Salvaterra de Magos",10.9
1416,"1851416","Santarém",282.1
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",3.6
804,"1500804","Castro Marim",3.4
805,"1500805","Faro",1.1
806,"1500806","Lagoa",0
807,"1500807","Lagos",8.1
808,"1500808","Loulé",0
809,"1500809","Monchique",12.7
810,"1500810","Olhão",0
811,"1500811","Portimão",9.5
812,"1500812","São Brás de Alportel",2.4
813,"1500813","Silves",32.4
814,"1500814","Tavira",4.8
815,"1500815","Vila do Bispo",1
816,"1500816","Vila Real de Santo António",0
