"Muni_ID","ID","Muni","1989","1999","2009"
1807,"1171807","Moimenta da Beira","48","31","4"
1812,"1171812","Penedono","21","4","1"
1708,"1171708","Peso da Régua","12","7","2"
1710,"1171710","Sabrosa","12","8","1"
1711,"1171711","Santa Marta de Penaguião","1","4","0"
1815,"1171815","São João da Pesqueira","5","3","0"
1818,"1171818","Sernancelhe","192","21","16"
1819,"1171819","Tabuaço","22","7","11"
1820,"1171820","Tarouca","119","16","3"
409,"1170409","Torre de Moncorvo","112","58","6"
410,"1170410","Vila Flor","58","10","1"
914,"1170914","Vila Nova de Foz Côa","15","1","0"
1714,"1171714","Vila Real","319","103","32"
401,"1180401","Alfândega da Fé","6","3","0"
1702,"1181702","Boticas","4","7","0"
402,"1180402","Bragança","16","22","4"
1703,"1181703","Chaves","412","100","20"
405,"1180405","Macedo de Cavaleiros","58","42","8"
406,"1180406","Miranda do Douro","0","7","0"
407,"1180407","Mirandela","130","32","8"
408,"1180408","Mogadouro","91","34","8"
1706,"1181706","Montalegre","10","55","4"
1707,"1181707","Murça","83","20","13"
1712,"1181712","Valpaços","294","107","17"
1713,"1181713","Vila Pouca de Aguiar","164","27","13"
411,"1180411","Vimioso","1","7","8"
412,"1180412","Vinhais","20","46","2"
101,"1610101","Águeda","260","35","9"
102,"1610102","Albergaria-a-Velha","180","30","8"
103,"1610103","Anadia","61","16","4"
105,"1610105","Aveiro","356","63","32"
108,"1610108","Estarreja","226","11","3"
110,"1610110","Ílhavo","92","11","3"
111,"1610111","Mealhada","34","24","4"
112,"1610112","Murtosa","93","7","1"
114,"1610114","Oliveira do Bairro","46","16","6"
115,"1610115","Ovar","332","25","2"
117,"1610117","Sever do Vouga","364","86","8"
118,"1610118","Vagos","151","16","20"
602,"1620602","Cantanhede","226","49","39"
603,"1620603","Coimbra","137","42","5"
604,"1620604","Condeixa-a-Nova","70","26","16"
605,"1620605","Figueira da Foz","431","96","20"
608,"1620608","Mira","319","43","9"
610,"1620610","Montemor-o-Velho","208","37","25"
613,"1620613","Penacova","94","53","16"
615,"1620615","Soure","187","96","15"
1004,"1631004","Batalha","50","26","6"
1009,"1631009","Leiria","368","136","45"
1010,"1631010","Marinha Grande","18","3","1"
1015,"1631015","Pombal","740","233","55"
1016,"1631016","Porto de Mós","37","23","9"
1002,"1641002","Alvaiázere","78","10","4"
1003,"1641003","Ansião","38","29","7"
601,"1640601","Arganil","113","56","14"
1007,"1641007","Castanheira de Pêra","7","2","1"
1008,"1641008","Figueiró dos Vinhos","74","15","3"
606,"1640606","Góis","30","16","2"
607,"1640607","Lousã","72","23","5"
609,"1640609","Miranda do Corvo","158","33","4"
611,"1640611","Oliveira do Hospital","434","172","20"
612,"1640612","Pampilhosa da Serra","117","14","0"
1013,"1641013","Pedrógão Grande","185","15","0"
614,"1640614","Penela","57","29","7"
616,"1640616","Tábua","323","68","23"
617,"1640617","Vila Nova de Poiares","49","21","4"
901,"1650901","Aguiar da Beira","239","111","46"
1802,"1651802","Carregal do Sal","360","77","12"
1803,"1651803","Castro Daire","390","266","62"
1806,"1651806","Mangualde","669","167","38"
1808,"1651808","Mortágua","306","58","13"
1809,"1651809","Nelas","339","46","19"
1810,"1651810","Oliveira de Frades","1014","243","45"
1811,"1651811","Penalva do Castelo","228","129","31"
1814,"1651814","Santa Comba Dão","501","56","17"
1816,"1651816","São Pedro do Sul","931","323","80"
1817,"1651817","Sátão","450","102","45"
1821,"1651821","Tondela","1533","377","80"
1822,"1651822","Vila Nova de Paiva","50","52","7"
1823,"1651823","Viseu","1469","517","144"
1824,"1651824","Vouzela","973","238","61"
1413,"1661413","Mação","16","4","1"
506,"1660506","Oleiros","12","10","1"
508,"1660508","Proença-a-Nova","45","2","0"
509,"1660509","Sertã","73","4","1"
510,"1660510","Vila de Rei","14","2","0"
905,"1670905","Fornos de Algodres","216","63","60"
906,"1670906","Gouveia","164","38","16"
912,"1670912","Seia","167","121","19"
902,"1680902","Almeida","75","20","0"
903,"1680903","Celorico da Beira","372","68","5"
904,"1680904","Figueira de Castelo Rodrigo","77","1","2"
907,"1680907","Guarda","607","59","32"
908,"1680908","Manteigas","5","0","0"
909,"1680909","Mêda","320","20","2"
910,"1680910","Pinhel","93","34","8"
911,"1680911","Sabugal","218","48","9"
913,"1680913","Trancoso","97","22","6"
502,"1690502","Castelo Branco","2707","249","105"
505,"1690505","Idanha-a-Nova","422","40","42"
507,"1690507","Penamacor","184","40","22"
511,"1690511","Vila Velha de Ródão","9","8","2"
501,"16A0501","Belmonte","111","25","6"
503,"16A0503","Covilhã","321","89","31"
504,"16A0504","Fundão","713","101","43"
1001,"16B1001","Alcobaça","150","58","29"
1101,"16B1101","Alenquer","67","25","5"
1102,"16B1102","Arruda dos Vinhos","9","3","3"
1005,"16B1005","Bombarral","10","5","5"
1104,"16B1104","Cadaval","32","18","2"
1006,"16B1006","Caldas da Rainha","137","50","20"
1108,"16B1108","Lourinhã","91","39","24"
1011,"16B1011","Nazaré","25","5","7"
1012,"16B1012","Óbidos","73","22","9"
1014,"16B1014","Peniche","124","71","39"
1112,"16B1112","Sobral de Monte Agraço","54","7","4"
1113,"16B1113","Torres Vedras","207","61","28"
1401,"16C1401","Abrantes","29","72","2"
1402,"16C1402","Alcanena","1","0","0"
1408,"16C1408","Constância","0","0","0"
1410,"16C1410","Entroncamento","0","0","0"
1411,"16C1411","Ferreira do Zêzere","20","2","0"
1421,"16C1421","Ourém","62","19","5"
1417,"16C1417","Sardoal","0","15","0"
1418,"16C1418","Tomar","29","8","1"
1419,"16C1419","Torres Novas","6","2","0"
1420,"16C1420","Vila Nova da Barquinha","0","0","0"
1115,"1711115","Amadora","0","0","0"
1105,"1711105","Cascais","0","0","0"
1106,"1711106","Lisboa","0","0","0"
1107,"1711107","Loures","8","2","0"
1109,"1711109","Mafra","242","62","45"
1116,"1711116","Odivelas","0","0","0"
1110,"1711110","Oeiras","0","0","0"
1111,"1711111","Sintra","106","42","4"
1114,"1711114","Vila Franca de Xira","8","1","3"
1502,"1721502","Alcochete","2","1","0"
1503,"1721503","Almada","1","0","3"
1504,"1721504","Barreiro","0","0","0"
1506,"1721506","Moita","7","1","0"
1507,"1721507","Montijo","48","16","1"
1508,"1721508","Palmela","9","0","1"
1510,"1721510","Seixal","0","0","0"
1511,"1721511","Sesimbra","17","5","1"
1512,"1721512","Setúbal","2","0","0"
1501,"1811501","Alcácer do Sal","28","3","0"
1505,"1811505","Grândola","58","5","2"
211,"1810211","Odemira","169","47","23"
1509,"1811509","Santiago do Cacém","44","11","2"
1513,"1811513","Sines","6","0","3"
1201,"1821201","Alter do Chão","2","0","0"
1202,"1821202","Arronches","0","0","0"
1203,"1821203","Avis","0","0","0"
1204,"1821204","Campo Maior","0","0","0"
1205,"1821205","Castelo de Vide","8","0","0"
1206,"1821206","Crato","0","0","0"
1207,"1821207","Elvas","57","0","0"
1208,"1821208","Fronteira","0","0","0"
1209,"1821209","Gavião","124","20","8"
1210,"1821210","Marvão","5","0","0"
1211,"1821211","Monforte","0","0","0"
707,"1820707","Mora","7","0","0"
1212,"1821212","Nisa","16","5","2"
1213,"1821213","Ponte de Sor","99","28","3"
1214,"1821214","Portalegre","10","0","0"
701,"1830701","Alandroal","0","0","0"
702,"1830702","Arraiolos","140","4","1"
703,"1830703","Borba","7","0","0"
704,"1830704","Estremoz","11","3","3"
705,"1830705","Évora","111","3","1"
706,"1830706","Montemor-o-Novo","12","1","0"
708,"1830708","Mourão","0","0","0"
709,"1830709","Portel","0","0","0"
710,"1830710","Redondo","0","0","0"
711,"1830711","Reguengos de Monsaraz","3","0","0"
1215,"1831215","Sousel","0","0","0"
712,"1830712","Vendas Novas","3","0","0"
713,"1830713","Viana do Alentejo","7","0","0"
714,"1830714","Vila Viçosa","2","0","0"
201,"1840201","Aljustrel","0","0","0"
202,"1840202","Almodôvar","0","0","0"
203,"1840203","Alvito","0","0","0"
204,"1840204","Barrancos","0","0","0"
205,"1840205","Beja","0","0","0"
206,"1840206","Castro Verde","0","0","0"
207,"1840207","Cuba","0","0","0"
208,"1840208","Ferreira do Alentejo","0","0","0"
209,"1840209","Mértola","0","0","0"
210,"1840210","Moura","0","0","0"
212,"1840212","Ourique","0","0","0"
213,"1840213","Serpa","0","0","1"
214,"1840214","Vidigueira","0","0","0"
1403,"1851403","Almeirim","4","0","0"
1404,"1851404","Alpiarça","0","0","0"
1103,"1851103","Azambuja","10","2","2"
1405,"1851405","Benavente","2","0","0"
1406,"1851406","Cartaxo","17","5","1"
1407,"1851407","Chamusca","6","0","0"
1409,"1851409","Coruche","9","3","0"
1412,"1851412","Golegã","0","0","0"
1414,"1851414","Rio Maior","20","7","2"
1415,"1851415","Salvaterra de Magos","11","2","1"
1416,"1851416","Santarém","16","3","1"
801,"1500801","Albufeira","5","0","0"
802,"1500802","Alcoutim","0","0","0"
803,"1500803","Aljezur","85","40","12"
804,"1500804","Castro Marim","2","0","0"
805,"1500805","Faro","1","2","0"
806,"1500806","Lagoa","2","0","0"
807,"1500807","Lagos","44","7","0"
808,"1500808","Loulé","34","11","0"
809,"1500809","Monchique","60","5","2"
810,"1500810","Olhão","3","0","0"
811,"1500811","Portimão","4","0","0"
812,"1500812","São Brás de Alportel","9","2","0"
813,"1500813","Silves","10","5","1"
814,"1500814","Tavira","6","3","0"
815,"1500815","Vila do Bispo","27","2","0"
816,"1500816","Vila Real de Santo António","1","1","0"
