"Muni_ID","ID","Muni","X2009"
617,"1640617","Vila Nova de Poiares",0
901,"1650901","Aguiar da Beira",0.68182
1802,"1651802","Carregal do Sal",1
1803,"1651803","Castro Daire",0.0122
1806,"1651806","Mangualde",0.66667
1808,"1651808","Mortágua",0
1809,"1651809","Nelas",1
1810,"1651810","Oliveira de Frades",0.5
1811,"1651811","Penalva do Castelo",0.85714
1814,"1651814","Santa Comba Dão",1
1816,"1651816","São Pedro do Sul",0.55556
1817,"1651817","Sátão",0.22222
1821,"1651821","Tondela",0.82927
1822,"1651822","Vila Nova de Paiva",0.21053
1823,"1651823","Viseu",0.4
1824,"1651824","Vouzela",0.58065
1413,"1661413","Mação",0
506,"1660506","Oleiros",1
508,"1660508","Proença-a-Nova",0
509,"1660509","Sertã",0
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",0
906,"1670906","Gouveia",0.92157
912,"1670912","Seia",0.7205
902,"1680902","Almeida",1
903,"1680903","Celorico da Beira",0.66667
904,"1680904","Figueira de Castelo Rodrigo",0.53333
907,"1680907","Guarda",0.42424
908,"1680908","Manteigas",0.4
909,"1680909","Mêda",0
910,"1680910","Pinhel",0.83333
911,"1680911","Sabugal",0.88333
913,"1680913","Trancoso",0.83333
502,"1690502","Castelo Branco",0.5202
505,"1690505","Idanha-a-Nova",0.39259
507,"1690507","Penamacor",1
511,"1690511","Vila Velha de Ródão",1
501,"16A0501","Belmonte",1
503,"16A0503","Covilhã",0.5443
504,"16A0504","Fundão",0.39256
1001,"16B1001","Alcobaça",1
1101,"16B1101","Alenquer",1
1102,"16B1102","Arruda dos Vinhos",0
1005,"16B1005","Bombarral",0
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",0
1108,"16B1108","Lourinhã",0
1011,"16B1011","Nazaré",0.06024
1012,"16B1012","Óbidos",1
1014,"16B1014","Peniche",0
1112,"16B1112","Sobral de Monte Agraço",1
1113,"16B1113","Torres Vedras",0.75
1401,"16C1401","Abrantes",0.04
1402,"16C1402","Alcanena",0.05357
1408,"16C1408","Constância",1
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",1
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",0.6
1419,"16C1419","Torres Novas",1
1420,"16C1420","Vila Nova da Barquinha",0.5
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",1
1109,"1711109","Mafra",0.5
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",1
1114,"1711114","Vila Franca de Xira",0.35878
1502,"1721502","Alcochete",0
1503,"1721503","Almada",0.75
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0.33333
1507,"1721507","Montijo",0.0339
1508,"1721508","Palmela",0.41176
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",1
1512,"1721512","Setúbal",1
1501,"1811501","Alcácer do Sal",0.09333
1505,"1811505","Grândola",0.01333
211,"1810211","Odemira",0.08939
1509,"1811509","Santiago do Cacém",0.03571
1513,"1811513","Sines",0
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0.25926
1203,"1821203","Avis",0.1497
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",1
1206,"1821206","Crato",0.65517
1207,"1821207","Elvas",0.35714
1208,"1821208","Fronteira",0.5
1209,"1821209","Gavião",1
1210,"1821210","Marvão",1
1211,"1821211","Monforte",0
707,"1820707","Mora",0
1212,"1821212","Nisa",1
1213,"1821213","Ponte de Sor",0.13008
1214,"1821214","Portalegre",1
701,"1830701","Alandroal",0.16
702,"1830702","Arraiolos",0.12766
703,"1830703","Borba",1
704,"1830704","Estremoz",0.33333
705,"1830705","Évora",0.03191
706,"1830706","Montemor-o-Novo",0.11579
708,"1830708","Mourão",0.04762
709,"1830709","Portel",0.18056
710,"1830710","Redondo",0.2
711,"1830711","Reguengos de Monsaraz",0.16667
1215,"1831215","Sousel",0.02326
712,"1830712","Vendas Novas",0.76744
713,"1830713","Viana do Alentejo",0.05668
714,"1830714","Vila Viçosa",0.54545
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0
204,"1840204","Barrancos",1
205,"1840205","Beja",0
206,"1840206","Castro Verde",0.09091
207,"1840207","Cuba",1
208,"1840208","Ferreira do Alentejo",0.68293
209,"1840209","Mértola",0.12069
210,"1840210","Moura",1
212,"1840212","Ourique",0
213,"1840213","Serpa",0.05769
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",1
1103,"1851103","Azambuja",0
1405,"1851405","Benavente",0.04867
1406,"1851406","Cartaxo",0
1407,"1851407","Chamusca",0.55056
1409,"1851409","Coruche",0.13636
1412,"1851412","Golegã",0.16667
1414,"1851414","Rio Maior",0.03419
1415,"1851415","Salvaterra de Magos",1
1416,"1851416","Santarém",0.25664
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",0
804,"1500804","Castro Marim",0
805,"1500805","Faro",1
806,"1500806","Lagoa",0
807,"1500807","Lagos",1
808,"1500808","Loulé",0
809,"1500809","Monchique",1
810,"1500810","Olhão",0
811,"1500811","Portimão",1
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.66667
814,"1500814","Tavira",0
815,"1500815","Vila do Bispo",0.92308
816,"1500816","Vila Real de Santo António",1
