"Muni_ID","ID","Muni","X2009"
1511,"1721511","Sesimbra","26"
1512,"1721512","Setúbal","39"
1501,"1811501","Alcácer do Sal","0"
1505,"1811505","Grândola","0"
211,"1810211","Odemira","83"
1509,"1811509","Santiago do Cacém","0"
1513,"1811513","Sines","0"
1201,"1821201","Alter do Chão","0"
1202,"1821202","Arronches","0"
1203,"1821203","Avis","0"
1204,"1821204","Campo Maior","0"
1205,"1821205","Castelo de Vide","0"
1206,"1821206","Crato","0"
1207,"1821207","Elvas","13"
1208,"1821208","Fronteira","0"
1209,"1821209","Gavião","0"
1210,"1821210","Marvão","3"
1211,"1821211","Monforte","0"
707,"1820707","Mora","0"
1212,"1821212","Nisa","2"
1213,"1821213","Ponte de Sor","1"
1214,"1821214","Portalegre","1"
701,"1830701","Alandroal","0"
702,"1830702","Arraiolos","1"
703,"1830703","Borba","0"
704,"1830704","Estremoz","0"
705,"1830705","Évora","12"
706,"1830706","Montemor-o-Novo","0"
708,"1830708","Mourão","0"
709,"1830709","Portel","0"
710,"1830710","Redondo","0"
711,"1830711","Reguengos de Monsaraz","0"
1215,"1831215","Sousel","0"
712,"1830712","Vendas Novas","9"
713,"1830713","Viana do Alentejo","0"
714,"1830714","Vila Viçosa","0"
201,"1840201","Aljustrel","0"
202,"1840202","Almodôvar","0"
203,"1840203","Alvito","0"
204,"1840204","Barrancos","0"
205,"1840205","Beja","16"
206,"1840206","Castro Verde","0"
207,"1840207","Cuba","0"
208,"1840208","Ferreira do Alentejo","0"
209,"1840209","Mértola","0"
210,"1840210","Moura","0"
212,"1840212","Ourique","0"
213,"1840213","Serpa","0"
214,"1840214","Vidigueira","2"
1403,"1851403","Almeirim","1"
1404,"1851404","Alpiarça","46"
1103,"1851103","Azambuja","1"
1405,"1851405","Benavente","8"
1406,"1851406","Cartaxo","0"
1407,"1851407","Chamusca","43"
1409,"1851409","Coruche","2"
1412,"1851412","Golegã","187"
1414,"1851414","Rio Maior","17"
1415,"1851415","Salvaterra de Magos","66"
1416,"1851416","Santarém","36"
801,"1500801","Albufeira","0"
802,"1500802","Alcoutim","0"
803,"1500803","Aljezur","0"
804,"1500804","Castro Marim","0"
805,"1500805","Faro","35"
806,"1500806","Lagoa","1"
807,"1500807","Lagos","10"
808,"1500808","Loulé","0"
809,"1500809","Monchique","5"
810,"1500810","Olhão","0"
811,"1500811","Portimão","22"
812,"1500812","São Brás de Alportel","0"
813,"1500813","Silves","2"
814,"1500814","Tavira","3"
815,"1500815","Vila do Bispo","5"
816,"1500816","Vila Real de Santo António","0"
