"Muni_ID","ID","Muni","X2009"
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",0
606,"1640606","Góis",0
607,"1640607","Lousã",0.16667
609,"1640609","Miranda do Corvo",0.5
611,"1640611","Oliveira do Hospital",1
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",0
616,"1640616","Tábua",0
617,"1640617","Vila Nova de Poiares",0.5
901,"1650901","Aguiar da Beira",0
1802,"1651802","Carregal do Sal",0.33333
1803,"1651803","Castro Daire",0
1806,"1651806","Mangualde",0.125
1808,"1651808","Mortágua",0
1809,"1651809","Nelas",0.6
1810,"1651810","Oliveira de Frades",0
1811,"1651811","Penalva do Castelo",1
1814,"1651814","Santa Comba Dão",0.55556
1816,"1651816","São Pedro do Sul",0.3871
1817,"1651817","Sátão",0.25
1821,"1651821","Tondela",0.28125
1822,"1651822","Vila Nova de Paiva",0
1823,"1651823","Viseu",0.35714
1824,"1651824","Vouzela",1
1413,"1661413","Mação",0
506,"1660506","Oleiros",0
508,"1660508","Proença-a-Nova",0
509,"1660509","Sertã",0
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",0
906,"1670906","Gouveia",0.57143
912,"1670912","Seia",0.85
902,"1680902","Almeida",0
903,"1680903","Celorico da Beira",0.5
904,"1680904","Figueira de Castelo Rodrigo",0
907,"1680907","Guarda",0
908,"1680908","Manteigas",1
909,"1680909","Mêda",0
910,"1680910","Pinhel",0
911,"1680911","Sabugal",1
913,"1680913","Trancoso",0
502,"1690502","Castelo Branco",0.5
505,"1690505","Idanha-a-Nova",1
507,"1690507","Penamacor",0
511,"1690511","Vila Velha de Ródão",0
501,"16A0501","Belmonte",1
503,"16A0503","Covilhã",0.2
504,"16A0504","Fundão",0.33333
1001,"16B1001","Alcobaça",0.00719
1101,"16B1101","Alenquer",0
1102,"16B1102","Arruda dos Vinhos",0.05556
1005,"16B1005","Bombarral",0
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",0.04225
1108,"16B1108","Lourinhã",0.00476
1011,"16B1011","Nazaré",0
1012,"16B1012","Óbidos",0
1014,"16B1014","Peniche",0
1112,"16B1112","Sobral de Monte Agraço",0
1113,"16B1113","Torres Vedras",0.00614
1401,"16C1401","Abrantes",0.7
1402,"16C1402","Alcanena",0
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",0.25
1417,"16C1417","Sardoal",0.5
1418,"16C1418","Tomar",0.15385
1419,"16C1419","Torres Novas",0.14286
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0.5
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0.0836
1109,"1711109","Mafra",0.01786
1116,"1711116","Odivelas",0.2
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0.02477
1114,"1711114","Vila Franca de Xira",0.3125
1502,"1721502","Alcochete",0
1503,"1721503","Almada",0.01058
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0.01515
1507,"1721507","Montijo",0
1508,"1721508","Palmela",0.00216
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",0.26316
1512,"1721512","Setúbal",0.03077
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",1
211,"1810211","Odemira",0.00085
1509,"1811509","Santiago do Cacém",0.01923
1513,"1811513","Sines",0
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0
1203,"1821203","Avis",0.23529
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",0.19444
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",1
1210,"1821210","Marvão",0.125
1211,"1821211","Monforte",0
707,"1820707","Mora",1
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",0.97748
1214,"1821214","Portalegre",0.89474
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",0.03571
703,"1830703","Borba",0.14286
704,"1830704","Estremoz",0.4375
705,"1830705","Évora",0.72868
706,"1830706","Montemor-o-Novo",0
708,"1830708","Mourão",0
709,"1830709","Portel",0
710,"1830710","Redondo",0.5
711,"1830711","Reguengos de Monsaraz",0.5
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0.11765
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0.5
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0
206,"1840206","Castro Verde",0
207,"1840207","Cuba",1
208,"1840208","Ferreira do Alentejo",0
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0
1404,"1851404","Alpiarça",0
1103,"1851103","Azambuja",0
1405,"1851405","Benavente",0.02465
1406,"1851406","Cartaxo",0.00709
1407,"1851407","Chamusca",0
1409,"1851409","Coruche",0
1412,"1851412","Golegã",0.00469
1414,"1851414","Rio Maior",0
1415,"1851415","Salvaterra de Magos",0
1416,"1851416","Santarém",0
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0.33333
803,"1500803","Aljezur",0.61538
804,"1500804","Castro Marim",0.04167
805,"1500805","Faro",0.0129
806,"1500806","Lagoa",0
807,"1500807","Lagos",0.125
808,"1500808","Loulé",0.55882
809,"1500809","Monchique",0.03125
810,"1500810","Olhão",0.15254
811,"1500811","Portimão",0.01887
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.04545
814,"1500814","Tavira",0.02041
815,"1500815","Vila do Bispo",0.55556
816,"1500816","Vila Real de Santo António",0
