"Muni_ID","ID","Muni","X2009"
1703,"1181703","Chaves",0.0012
405,"1180405","Macedo de Cavaleiros",0.0058
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",0.0153
408,"1180408","Mogadouro",0.0207
1706,"1181706","Montalegre",1e-04
1707,"1181707","Murça",0.0242
1712,"1181712","Valpaços",0.0039
1713,"1181713","Vila Pouca de Aguiar",0.0018
411,"1180411","Vimioso",0.0042
412,"1180412","Vinhais",4e-04
101,"1610101","Águeda",0.0044
102,"1610102","Albergaria-a-Velha",0
103,"1610103","Anadia",0.0035
105,"1610105","Aveiro",0
108,"1610108","Estarreja",0
110,"1610110","Ílhavo",0
111,"1610111","Mealhada",0
112,"1610112","Murtosa",0
114,"1610114","Oliveira do Bairro",0
115,"1610115","Ovar",0
117,"1610117","Sever do Vouga",0.0027
118,"1610118","Vagos",0
602,"1620602","Cantanhede",0.0057
603,"1620603","Coimbra",0.0018
604,"1620604","Condeixa-a-Nova",0
605,"1620605","Figueira da Foz",2e-04
608,"1620608","Mira",0
610,"1620610","Montemor-o-Velho",3e-04
613,"1620613","Penacova",0
615,"1620615","Soure",8e-04
1004,"1631004","Batalha",0.0081
1009,"1631009","Leiria",0.017
1010,"1631010","Marinha Grande",0
1015,"1631015","Pombal",0.0021
1016,"1631016","Porto de Mós",0.0058
1002,"1641002","Alvaiázere",0.0083
1003,"1641003","Ansião",0
601,"1640601","Arganil",0
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",0
606,"1640606","Góis",0
607,"1640607","Lousã",0.0332
609,"1640609","Miranda do Corvo",0.0314
611,"1640611","Oliveira do Hospital",0.002
612,"1640612","Pampilhosa da Serra",0
1013,"1641013","Pedrógão Grande",0
614,"1640614","Penela",0
616,"1640616","Tábua",0.0469
617,"1640617","Vila Nova de Poiares",0.0211
901,"1650901","Aguiar da Beira",0.0046
1802,"1651802","Carregal do Sal",0.0489
1803,"1651803","Castro Daire",0.0066
1806,"1651806","Mangualde",0.036
1808,"1651808","Mortágua",0
1809,"1651809","Nelas",0.2026
1810,"1651810","Oliveira de Frades",0.0112
1811,"1651811","Penalva do Castelo",0.0921
1814,"1651814","Santa Comba Dão",0.0094
1816,"1651816","São Pedro do Sul",0.0339
1817,"1651817","Sátão",0.0024
1821,"1651821","Tondela",0.0394
1822,"1651822","Vila Nova de Paiva",0
1823,"1651823","Viseu",0.0124
1824,"1651824","Vouzela",0.0051
1413,"1661413","Mação",0.1495
506,"1660506","Oleiros",0.0109
508,"1660508","Proença-a-Nova",0.1741
509,"1660509","Sertã",0.0328
510,"1660510","Vila de Rei",0.0275
905,"1670905","Fornos de Algodres",0.0021
906,"1670906","Gouveia",0.0415
912,"1670912","Seia",0.0311
902,"1680902","Almeida",0.012
903,"1680903","Celorico da Beira",0.0027
904,"1680904","Figueira de Castelo Rodrigo",0.3602
907,"1680907","Guarda",0.0065
908,"1680908","Manteigas",0
909,"1680909","Mêda",0.329
910,"1680910","Pinhel",0.0417
911,"1680911","Sabugal",0.0012
913,"1680913","Trancoso",0
502,"1690502","Castelo Branco",0.0407
505,"1690505","Idanha-a-Nova",0.006
507,"1690507","Penamacor",0.0049
511,"1690511","Vila Velha de Ródão",0.0097
501,"16A0501","Belmonte",0.0695
503,"16A0503","Covilhã",0.0295
504,"16A0504","Fundão",0.0448
1001,"16B1001","Alcobaça",0.0036
1101,"16B1101","Alenquer",0.0141
1102,"16B1102","Arruda dos Vinhos",0
1005,"16B1005","Bombarral",0.0169
1104,"16B1104","Cadaval",0.0203
1006,"16B1006","Caldas da Rainha",0.0011
1108,"16B1108","Lourinhã",0
1011,"16B1011","Nazaré",0
1012,"16B1012","Óbidos",7e-04
1014,"16B1014","Peniche",7e-04
1112,"16B1112","Sobral de Monte Agraço",0
1113,"16B1113","Torres Vedras",0
1401,"16C1401","Abrantes",0.0247
1402,"16C1402","Alcanena",0.1183
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",0
1417,"16C1417","Sardoal",0.4255
1418,"16C1418","Tomar",0.0395
1419,"16C1419","Torres Novas",0.1577
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0.0741
1107,"1711107","Loures",0.0027
1109,"1711109","Mafra",0
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0
1114,"1711114","Vila Franca de Xira",1e-04
1502,"1721502","Alcochete",0
1503,"1721503","Almada",0
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0.0026
1507,"1721507","Montijo",0.1351
1508,"1721508","Palmela",0.3108
1510,"1721510","Seixal",0.2
1511,"1721511","Sesimbra",0.1723
1512,"1721512","Setúbal",0.4836
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",0.03
211,"1810211","Odemira",0.003
1509,"1811509","Santiago do Cacém",0.0237
1513,"1811513","Sines",0
1201,"1821201","Alter do Chão",0.1387
1202,"1821202","Arronches",0.1347
1203,"1821203","Avis",0.0176
1204,"1821204","Campo Maior",0.0167
1205,"1821205","Castelo de Vide",0.0186
1206,"1821206","Crato",0.1485
1207,"1821207","Elvas",0.017
1208,"1821208","Fronteira",0.0462
1209,"1821209","Gavião",0.1118
1210,"1821210","Marvão",0.0803
1211,"1821211","Monforte",0.1413
707,"1820707","Mora",0.0588
1212,"1821212","Nisa",0.0553
1213,"1821213","Ponte de Sor",0.0177
1214,"1821214","Portalegre",0.2951
701,"1830701","Alandroal",0.2114
702,"1830702","Arraiolos",0.1332
703,"1830703","Borba",0.6986
704,"1830704","Estremoz",0.3786
705,"1830705","Évora",0.2185
706,"1830706","Montemor-o-Novo",0.0524
708,"1830708","Mourão",0.3281
709,"1830709","Portel",0.0796
710,"1830710","Redondo",0.3723
711,"1830711","Reguengos de Monsaraz",0.7646
1215,"1831215","Sousel",0.0657
712,"1830712","Vendas Novas",0.1822
713,"1830713","Viana do Alentejo",0.001
714,"1830714","Vila Viçosa",0.5398
201,"1840201","Aljustrel",0.0103
202,"1840202","Almodôvar",0.02
203,"1840203","Alvito",0.4437
204,"1840204","Barrancos",0.1111
205,"1840205","Beja",0.0688
206,"1840206","Castro Verde",0.0029
207,"1840207","Cuba",0.1958
208,"1840208","Ferreira do Alentejo",0.0234
209,"1840209","Mértola",0.1106
210,"1840210","Moura",0.0481
212,"1840212","Ourique",0.0079
213,"1840213","Serpa",0.0369
214,"1840214","Vidigueira",0.2661
1403,"1851403","Almeirim",0.1365
1404,"1851404","Alpiarça",0.1391
1103,"1851103","Azambuja",0.0246
1405,"1851405","Benavente",0.0027
1406,"1851406","Cartaxo",0.0279
1407,"1851407","Chamusca",0.0152
1409,"1851409","Coruche",0.0126
1412,"1851412","Golegã",0.0072
1414,"1851414","Rio Maior",0.0468
1415,"1851415","Salvaterra de Magos",0.0107
1416,"1851416","Santarém",0.0259
801,"1500801","Albufeira",0.0978
802,"1500802","Alcoutim",0.04
803,"1500803","Aljezur",0.0164
804,"1500804","Castro Marim",0.0419
805,"1500805","Faro",0.0055
806,"1500806","Lagoa",0.0942
807,"1500807","Lagos",0.2158
808,"1500808","Loulé",0.0033
809,"1500809","Monchique",0
810,"1500810","Olhão",0.021
811,"1500811","Portimão",0.1304
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.0246
814,"1500814","Tavira",0.0373
815,"1500815","Vila do Bispo",0.0339
816,"1500816","Vila Real de Santo António",0.041
