"Muni_ID","ID","Muni","X2009"
1704,"1171704","Mesão Frio",0
1807,"1171807","Moimenta da Beira",0.83832
1812,"1171812","Penedono",0.76129
1708,"1171708","Peso da Régua",0
1710,"1171710","Sabrosa",0.9305
1711,"1171711","Santa Marta de Penaguião",1
1815,"1171815","São João da Pesqueira",0.40123
1818,"1171818","Sernancelhe",0.45131
1819,"1171819","Tabuaço",0.93333
1820,"1171820","Tarouca",0.97814
409,"1170409","Torre de Moncorvo",0
410,"1170410","Vila Flor",0
914,"1170914","Vila Nova de Foz Côa",1
1714,"1171714","Vila Real",0.89609
401,"1180401","Alfândega da Fé",0
1702,"1181702","Boticas",1
402,"1180402","Bragança",0
1703,"1181703","Chaves",0.9573
405,"1180405","Macedo de Cavaleiros",0
406,"1180406","Miranda do Douro",0
407,"1180407","Mirandela",0.84865
408,"1180408","Mogadouro",0
1706,"1181706","Montalegre",0.96546
1707,"1181707","Murça",0.94737
1712,"1181712","Valpaços",0.92946
1713,"1181713","Vila Pouca de Aguiar",0.87084
411,"1180411","Vimioso",0
412,"1180412","Vinhais",0
101,"1610101","Águeda",0.45895
102,"1610102","Albergaria-a-Velha",0.18436
103,"1610103","Anadia",0.31899
105,"1610105","Aveiro",0.17765
108,"1610108","Estarreja",0.08948
110,"1610110","Ílhavo",0.09768
111,"1610111","Mealhada",0.44477
112,"1610112","Murtosa",0.00503
114,"1610114","Oliveira do Bairro",0.31546
115,"1610115","Ovar",0.30557
117,"1610117","Sever do Vouga",0.86446
118,"1610118","Vagos",0.04149
602,"1620602","Cantanhede",0.14397
603,"1620603","Coimbra",0.80868
604,"1620604","Condeixa-a-Nova",0.62888
605,"1620605","Figueira da Foz",0.34862
608,"1620608","Mira",0.1101
610,"1620610","Montemor-o-Velho",0.77856
613,"1620613","Penacova",0.72408
615,"1620615","Soure",0.65649
1004,"1631004","Batalha",0.35653
1009,"1631009","Leiria",0.75022
1010,"1631010","Marinha Grande",0.76152
1015,"1631015","Pombal",0.46977
1016,"1631016","Porto de Mós",0
1002,"1641002","Alvaiázere",0.51969
1003,"1641003","Ansião",0
601,"1640601","Arganil",0.29684
1007,"1641007","Castanheira de Pêra",0
1008,"1641008","Figueiró dos Vinhos",0.40741
606,"1640606","Góis",0.83168
607,"1640607","Lousã",0.43176
609,"1640609","Miranda do Corvo",0.46154
611,"1640611","Oliveira do Hospital",0.59836
612,"1640612","Pampilhosa da Serra",0.74603
1013,"1641013","Pedrógão Grande",0.51268
614,"1640614","Penela",0.6
616,"1640616","Tábua",0.26376
617,"1640617","Vila Nova de Poiares",0.47458
901,"1650901","Aguiar da Beira",0.22262
1802,"1651802","Carregal do Sal",0.25449
1803,"1651803","Castro Daire",0.89246
1806,"1651806","Mangualde",0.27933
1808,"1651808","Mortágua",0.75613
1809,"1651809","Nelas",0.46731
1810,"1651810","Oliveira de Frades",0.79272
1811,"1651811","Penalva do Castelo",0.7629
1814,"1651814","Santa Comba Dão",0.52183
1816,"1651816","São Pedro do Sul",0.87228
1817,"1651817","Sátão",0.81132
1821,"1651821","Tondela",0.62288
1822,"1651822","Vila Nova de Paiva",1
1823,"1651823","Viseu",0.76539
1824,"1651824","Vouzela",0.63295
1413,"1661413","Mação",0.74691
506,"1660506","Oleiros",0.68114
508,"1660508","Proença-a-Nova",0.70522
509,"1660509","Sertã",0.46768
510,"1660510","Vila de Rei",0.5
905,"1670905","Fornos de Algodres",0.32945
906,"1670906","Gouveia",0.56343
912,"1670912","Seia",0.53141
902,"1680902","Almeida",0.55208
903,"1680903","Celorico da Beira",0.49359
904,"1680904","Figueira de Castelo Rodrigo",0
907,"1680907","Guarda",0.60397
908,"1680908","Manteigas",1
909,"1680909","Mêda",0.80952
910,"1680910","Pinhel",0.17292
911,"1680911","Sabugal",0.90308
913,"1680913","Trancoso",0.25285
502,"1690502","Castelo Branco",0.17543
505,"1690505","Idanha-a-Nova",0.03543
507,"1690507","Penamacor",0.18278
511,"1690511","Vila Velha de Ródão",0.11888
501,"16A0501","Belmonte",0.29167
503,"16A0503","Covilhã",0.39188
504,"16A0504","Fundão",0.32671
1001,"16B1001","Alcobaça",0
1101,"16B1101","Alenquer",0
1102,"16B1102","Arruda dos Vinhos",0
1005,"16B1005","Bombarral",0
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",0
1108,"16B1108","Lourinhã",0
1011,"16B1011","Nazaré",0
1012,"16B1012","Óbidos",0
1014,"16B1014","Peniche",0
1112,"16B1112","Sobral de Monte Agraço",0
1113,"16B1113","Torres Vedras",0
1401,"16C1401","Abrantes",0.15951
1402,"16C1402","Alcanena",0
1408,"16C1408","Constância",0.10342
1410,"16C1410","Entroncamento",0.09357
1411,"16C1411","Ferreira do Zêzere",0.4
1421,"16C1421","Ourém",0.84501
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",0.31214
1419,"16C1419","Torres Novas",0.27734
1420,"16C1420","Vila Nova da Barquinha",0.48134
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0.07059
1109,"1711109","Mafra",0
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0.07711
1114,"1711114","Vila Franca de Xira",0.02036
1502,"1721502","Alcochete",0
1503,"1721503","Almada",0
1504,"1721504","Barreiro",0
1506,"1721506","Moita",0
1507,"1721507","Montijo",0.05031
1508,"1721508","Palmela",0.00329
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",0.32432
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",0.38114
211,"1810211","Odemira",0.17235
1509,"1811509","Santiago do Cacém",0.03506
1513,"1811513","Sines",0
1201,"1821201","Alter do Chão",0
1202,"1821202","Arronches",0
1203,"1821203","Avis",0.00258
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",0.21076
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",0.55892
1210,"1821210","Marvão",0
1211,"1821211","Monforte",0
707,"1820707","Mora",0.12199
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",0.08223
1214,"1821214","Portalegre",0.07524
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",0.12769
703,"1830703","Borba",0
704,"1830704","Estremoz",0.00503
705,"1830705","Évora",0
706,"1830706","Montemor-o-Novo",0
708,"1830708","Mourão",0
709,"1830709","Portel",0
710,"1830710","Redondo",0.03614
711,"1830711","Reguengos de Monsaraz",0
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0.87938
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0.10992
202,"1840202","Almodôvar",0.5
203,"1840203","Alvito",0
204,"1840204","Barrancos",0
205,"1840205","Beja",0.02531
206,"1840206","Castro Verde",1
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",0
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0.0635
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0.0237
1403,"1851403","Almeirim",0.03578
1404,"1851404","Alpiarça",0.06483
1103,"1851103","Azambuja",0.12952
1405,"1851405","Benavente",0.04127
1406,"1851406","Cartaxo",0.16773
1407,"1851407","Chamusca",0.22397
1409,"1851409","Coruche",0.09005
1412,"1851412","Golegã",0.30254
1414,"1851414","Rio Maior",0.04361
1415,"1851415","Salvaterra de Magos",0.11183
1416,"1851416","Santarém",0.20222
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",0.93466
804,"1500804","Castro Marim",0
805,"1500805","Faro",0.23529
806,"1500806","Lagoa",0
807,"1500807","Lagos",0.64943
808,"1500808","Loulé",0.62857
809,"1500809","Monchique",0.60714
810,"1500810","Olhão",0
811,"1500811","Portimão",0.18447
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.23834
814,"1500814","Tavira",0
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
