"Muni_ID","ID","Muni","X2009"
1823,"1651823","Viseu",0.88623
1824,"1651824","Vouzela",0.87234
1413,"1661413","Mação",0
506,"1660506","Oleiros",0
508,"1660508","Proença-a-Nova",0
509,"1660509","Sertã",1
510,"1660510","Vila de Rei",0
905,"1670905","Fornos de Algodres",0.42063
906,"1670906","Gouveia",0.76
912,"1670912","Seia",0.74286
902,"1680902","Almeida",0.64198
903,"1680903","Celorico da Beira",0.42062
904,"1680904","Figueira de Castelo Rodrigo",0.89231
907,"1680907","Guarda",0.79275
908,"1680908","Manteigas",1
909,"1680909","Mêda",0.6
910,"1680910","Pinhel",0.27715
911,"1680911","Sabugal",0.60443
913,"1680913","Trancoso",0.49586
502,"1690502","Castelo Branco",1
505,"1690505","Idanha-a-Nova",0.82759
507,"1690507","Penamacor",0.66667
511,"1690511","Vila Velha de Ródão",0
501,"16A0501","Belmonte",0.66667
503,"16A0503","Covilhã",0.91667
504,"16A0504","Fundão",0.73214
1001,"16B1001","Alcobaça",0.14211
1101,"16B1101","Alenquer",0
1102,"16B1102","Arruda dos Vinhos",0
1005,"16B1005","Bombarral",0
1104,"16B1104","Cadaval",0
1006,"16B1006","Caldas da Rainha",0
1108,"16B1108","Lourinhã",0.01515
1011,"16B1011","Nazaré",0
1012,"16B1012","Óbidos",0.05039
1014,"16B1014","Peniche",0
1112,"16B1112","Sobral de Monte Agraço",0
1113,"16B1113","Torres Vedras",0
1401,"16C1401","Abrantes",1
1402,"16C1402","Alcanena",0
1408,"16C1408","Constância",0
1410,"16C1410","Entroncamento",0
1411,"16C1411","Ferreira do Zêzere",0
1421,"16C1421","Ourém",1
1417,"16C1417","Sardoal",0
1418,"16C1418","Tomar",1
1419,"16C1419","Torres Novas",0.04573
1420,"16C1420","Vila Nova da Barquinha",0
1115,"1711115","Amadora",0
1105,"1711105","Cascais",0
1106,"1711106","Lisboa",0
1107,"1711107","Loures",0
1109,"1711109","Mafra",0.475
1116,"1711116","Odivelas",0
1110,"1711110","Oeiras",0
1111,"1711111","Sintra",0.31429
1114,"1711114","Vila Franca de Xira",0
1502,"1721502","Alcochete",0.01131
1503,"1721503","Almada",1
1504,"1721504","Barreiro",0.2027
1506,"1721506","Moita",0.25
1507,"1721507","Montijo",0.00722
1508,"1721508","Palmela",0.02225
1510,"1721510","Seixal",0
1511,"1721511","Sesimbra",0
1512,"1721512","Setúbal",0
1501,"1811501","Alcácer do Sal",0
1505,"1811505","Grândola",0.0535
211,"1810211","Odemira",0.52941
1509,"1811509","Santiago do Cacém",0.33333
1513,"1811513","Sines",0.41463
1201,"1821201","Alter do Chão",1
1202,"1821202","Arronches",1
1203,"1821203","Avis",0
1204,"1821204","Campo Maior",0
1205,"1821205","Castelo de Vide",0
1206,"1821206","Crato",0
1207,"1821207","Elvas",0
1208,"1821208","Fronteira",0
1209,"1821209","Gavião",0
1210,"1821210","Marvão",0
1211,"1821211","Monforte",0
707,"1820707","Mora",0
1212,"1821212","Nisa",0
1213,"1821213","Ponte de Sor",1
1214,"1821214","Portalegre",0
701,"1830701","Alandroal",0
702,"1830702","Arraiolos",0
703,"1830703","Borba",0
704,"1830704","Estremoz",0
705,"1830705","Évora",0.14286
706,"1830706","Montemor-o-Novo",0
708,"1830708","Mourão",0
709,"1830709","Portel",0
710,"1830710","Redondo",0
711,"1830711","Reguengos de Monsaraz",1
1215,"1831215","Sousel",0
712,"1830712","Vendas Novas",0
713,"1830713","Viana do Alentejo",0
714,"1830714","Vila Viçosa",0
201,"1840201","Aljustrel",0
202,"1840202","Almodôvar",0
203,"1840203","Alvito",0.5
204,"1840204","Barrancos",0
205,"1840205","Beja",0
206,"1840206","Castro Verde",0
207,"1840207","Cuba",0
208,"1840208","Ferreira do Alentejo",0
209,"1840209","Mértola",0
210,"1840210","Moura",0
212,"1840212","Ourique",0
213,"1840213","Serpa",0
214,"1840214","Vidigueira",0
1403,"1851403","Almeirim",0.03305
1404,"1851404","Alpiarça",0.02111
1103,"1851103","Azambuja",0
1405,"1851405","Benavente",0.00725
1406,"1851406","Cartaxo",0
1407,"1851407","Chamusca",0.02542
1409,"1851409","Coruche",0
1412,"1851412","Golegã",0
1414,"1851414","Rio Maior",1
1415,"1851415","Salvaterra de Magos",0.06198
1416,"1851416","Santarém",0.00625
801,"1500801","Albufeira",0
802,"1500802","Alcoutim",0
803,"1500803","Aljezur",0.29108
804,"1500804","Castro Marim",0.5
805,"1500805","Faro",0
806,"1500806","Lagoa",0
807,"1500807","Lagos",0.71875
808,"1500808","Loulé",0
809,"1500809","Monchique",0
810,"1500810","Olhão",0
811,"1500811","Portimão",0
812,"1500812","São Brás de Alportel",0
813,"1500813","Silves",0.07576
814,"1500814","Tavira",0.09722
815,"1500815","Vila do Bispo",0
816,"1500816","Vila Real de Santo António",0
